9.4231e-06 114.9
1.8846e-05 114.9
2.8269e-05 114.9
3.7692e-05 114.9
4.7115e-05 114.9
5.6538e-05 114.9
6.5962e-05 114.9
7.5385e-05 114.9
8.4808e-05 114.9
9.4231e-05 114.9
0.00010365 114.91
0.00011308 114.91
0.0001225 114.92
0.00013192 114.93
0.00014135 114.94
0.00015077 114.96
0.00016019 115
0.00016962 115.04
0.00017904 115.11
0.00018846 115.2
0.00019788 115.33
0.00020731 115.51
0.00021673 115.75
0.00022615 116.08
0.00023558 116.52
0.000245 117.11
0.00025442 117.88
0.00026385 118.88
0.00027327 120.19
0.00028269 121.87
0.00029212 124.01
0.00030154 126.74
0.00031096 130.18
0.00032038 134.5
0.00032981 139.92
0.00033923 146.68
0.00034865 155.11
0.00035808 165.61
0.0003675 178.67
0.00037692 194.94
0.00038635 215.24
0.00039577 240.61
0.00040519 272.38
0.00041462 312.27
0.00042404 362.46
0.00043346 425.72
0.00044288 505.54
0.00045231 606.22
0.00046173 733.04
0.00047115 892.27
0.00048058 1091.2
0.00049 1337.8
0.00049942 1640.6
0.00050885 2008
0.00051827 2447.1
0.00052769 2963.1
0.00053712 3557.3
0.00054654 4226.6
0.00055596 4961.8
0.00056538 5747.7
0.00057481 6563.1
0.00058423 7381.8
0.00059365 8175.1
0.00060308 8913.2
0.0006125 9569
0.00062192 10120
0.00063135 10548
0.00064077 10846
0.00065019 11010
0.00065962 11045
0.00066904 11045
0.00067846 11045
0.00068788 11045
0.00069731 11045
0.00070673 11045
0.00071615 11045
0.00072558 11045
0.000735 11045
0.00074442 11045
0.00075385 11045
0.00076327 11045
0.00077269 11045
0.00078212 11045
0.00079154 11045
0.00080096 11045
0.00081038 11045
0.00081981 11045
0.00082923 11045
0.00083865 11045
0.00084808 11045
0.0008575 11045
0.00086692 11045
0.00087635 11045
0.00088577 11045
0.00089519 11045
0.00090462 11045
0.00091404 11045
0.00092346 11045
0.00093288 11045
0.00094231 11045
0.00095173 11045
0.00096115 11045
0.00097058 11045
0.00098 11045
0.00098942 11045
0.00099885 11045
0.0010083 11045
0.0010177 11045
0.0010271 11045
0.0010365 11045
0.001046 11045
0.0010554 11045
0.0010648 11045
0.0010742 11045
0.0010837 11045
0.0010931 11045
0.0011025 11045
0.0011119 11045
0.0011213 11045
0.0011308 11045
0.0011402 11045
0.0011496 11045
0.001159 11045
0.0011685 11045
0.0011779 11045
0.0011873 11045
0.0011967 11045
0.0012062 11045
0.0012156 11045
0.001225 11045
0.0012344 11045
0.0012438 11045
0.0012533 11045
0.0012627 11045
0.0012721 11045
0.0012815 11045
0.001291 11045
0.0013004 11045
0.0013098 11045
0.0013192 11045
0.0013287 11045
0.0013381 11045
0.0013475 11045
0.0013569 11045
0.0013663 11045
0.0013758 11045
0.0013852 11045
0.0013946 11045
0.001404 11045
0.0014135 11045
0.0014229 11045
0.0014323 10961
0.0014417 10773
0.0014512 10495
0.0014606 10145
0.00147 9740.4
0.0014794 9295.8
0.0014888 8825.3
0.0014983 8341
0.0015077 7852.8
0.0015171 7368.5
0.0015265 6894.5
0.001536 6435.4
0.0015454 5994.4
0.0015548 5573.9
0.0015642 5175.3
0.0015737 4799.3
0.0015831 4446.1
0.0015925 4115.4
0.0016019 3806.8
0.0016113 3519.5
0.0016208 3252.6
0.0016302 3005.2
0.0016396 2776.2
0.001649 2564.6
0.0016585 2369.3
0.0016679 2189.3
0.0016773 2023.6
0.0016867 1871
0.0016962 1730.8
0.0017056 1601.9
0.001715 1483.5
0.0017244 1374.9
0.0017338 1275.2
0.0017433 1183.7
0.0017527 1099.7
0.0017621 1022.7
0.0017715 952.07
0.001781 887.26
0.0017904 827.79
0.0017998 773.22
0.0018092 723.12
0.0018187 677.11
0.0018281 634.85
0.0018375 596.01
0.0018469 560.31
0.0018563 527.46
0.0018658 497.24
0.0018752 469.4
0.0018846 443.76
0.001894 420.12
0.0019035 398.32
0.0019129 378.2
0.0019223 359.61
0.0019317 342.44
0.0019412 326.56
0.0019506 311.87
0.00196 298.26
0.0019694 285.66
0.0019788 273.98
0.0019883 263.14
0.0019977 253.08
0.0020071 243.74
0.0020165 235.06
0.002026 226.99
0.0020354 219.48
0.0020448 212.5
0.0020542 205.99
0.0020637 199.93
0.0020731 194.28
0.0020825 189.01
0.0020919 184.1
0.0021013 179.51
0.0021108 175.23
0.0021202 171.23
0.0021296 167.5
0.002139 164.01
0.0021485 160.74
0.0021579 157.7
0.0021673 154.84
0.0021767 152.18
0.0021862 149.69
0.0021956 147.35
0.002205 145.17
0.0022144 143.13
0.0022238 141.22
0.0022333 139.44
0.0022427 137.77
0.0022521 136.2
0.0022615 134.74
0.002271 133.37
0.0022804 132.09
0.0022898 130.9
0.0022992 129.78
0.0023087 128.74
0.0023181 127.76
0.0023275 126.85
0.0023369 126
0.0023463 125.2
0.0023558 124.46
0.0023652 123.77
0.0023746 123.12
0.002384 122.52
0.0023935 121.96
0.0024029 121.43
0.0024123 120.95
0.0024217 120.49
0.0024312 120.07
0.0024406 119.68
0.00245 119.31
0.0024594 118.97
0.0024688 118.66
0.0024783 118.36
0.0024877 118.09
0.0024971 117.84
0.0025065 117.61
0.002516 117.39
0.0025254 117.19
0.0025348 117.01
0.0025442 116.83
0.0025537 116.67
0.0025631 116.53
0.0025725 116.39
0.0025819 116.27
0.0025913 116.15
0.0026008 116.05
0.0026102 115.95
0.0026196 115.86
0.002629 115.78
0.0026385 115.7
0.0026479 115.63
0.0026573 115.57
0.0026667 115.51
0.0026762 115.45
0.0026856 115.4
0.002695 115.36
0.0027044 115.32
0.0027138 115.28
0.0027233 115.24
0.0027327 115.21
0.0027421 115.18
0.0027515 115.16
0.002761 115.13
0.0027704 115.11
0.0027798 115.09
0.0027892 115.07
0.0027987 115.05
0.0028081 115.04
0.0028175 115.03
0.0028269 115.01
0.0028363 115
0.0028458 114.99
0.0028552 114.98
0.0028646 114.97
0.002874 114.97
0.0028835 114.96
0.0028929 114.95
0.0029023 114.95
0.0029117 114.94
0.0029212 114.94
0.0029306 114.93
0.00294 114.93
0.0029494 114.93
0.0029588 114.92
0.0029683 114.92
0.0029777 114.92
0.0029871 114.92
0.0029965 114.91
0.003006 114.91
0.0030154 114.91
0.0030248 114.91
0.0030342 114.91
0.0030437 114.91
0.0030531 114.91
0.0030625 114.9
0.0030719 114.9
0.0030813 114.9
0.0030908 114.9
0.0031002 114.9
0.0031096 114.9
0.003119 114.9
0.0031285 114.9
0.0031379 114.9
0.0031473 114.9
0.0031567 114.9
0.0031662 114.9
0.0031756 114.9
0.003185 114.9
0.0031944 114.9
0.0032038 114.9
0.0032133 114.9
0.0032227 114.9
0.0032321 114.9
0.0032415 114.9
0.003251 114.9
0.0032604 114.9
0.0032698 114.9
0.0032792 114.9
0.0032887 114.9
0.0032981 114.9
0.0033075 114.9
0.0033169 114.9
0.0033263 114.9
0.0033358 114.9
0.0033452 114.9
0.0033546 114.9
0.003364 114.9
0.0033735 114.9
0.0033829 114.9
0.0033923 114.9
0.0034017 114.9
0.0034112 114.9
0.0034206 114.9
0.00343 114.9
0.0034394 114.9
0.0034488 114.9
0.0034583 114.9
0.0034677 114.9
0.0034771 114.9
0.0034865 114.9
0.003496 114.9
0.0035054 114.9
0.0035148 114.9
0.0035242 114.9
0.0035337 114.9
0.0035431 114.9
0.0035525 114.9
0.0035619 114.9
0.0035713 114.9
0.0035808 114.9
0.0035902 114.9
0.0035996 114.9
0.003609 114.9
0.0036185 114.9
0.0036279 114.9
0.0036373 114.9
0.0036467 114.9
0.0036562 114.9
0.0036656 114.9
0.003675 114.9
0.0036844 114.9
0.0036938 114.9
0.0037033 114.9
0.0037127 114.9
0.0037221 114.9
0.0037315 114.9
0.003741 114.9
0.0037504 114.9
0.0037598 114.9
0.0037692 114.9
0.0037787 114.9
0.0037881 114.9
0.0037975 114.9
0.0038069 114.9
0.0038163 114.9
0.0038258 114.9
0.0038352 114.9
0.0038446 114.9
0.003854 114.9
0.0038635 114.9
0.0038729 114.9
0.0038823 114.9
0.0038917 114.9
0.0039012 114.9
0.0039106 114.9
0.00392 114.9
0.0039294 114.9
0.0039388 114.9
0.0039483 114.9
0.0039577 114.9
0.0039671 114.9
0.0039765 114.9
0.003986 114.9
0.0039954 114.9
0.0040048 114.9
0.0040142 114.9
0.0040237 114.9
0.0040331 114.9
0.0040425 114.9
0.0040519 114.9
0.0040613 114.9
0.00501 176.48
1 176.48
