3.7692e-06 870.92
7.5385e-06 870.92
1.1308e-05 870.92
1.5077e-05 870.93
1.8846e-05 870.93
2.2615e-05 870.93
2.6385e-05 870.93
3.0154e-05 870.93
3.3923e-05 870.94
3.7692e-05 870.95
4.1462e-05 870.97
4.5231e-05 870.99
4.9e-05 871.03
5.2769e-05 871.08
5.6538e-05 871.16
6.0308e-05 871.28
6.4077e-05 871.44
6.7846e-05 871.68
7.1615e-05 872.03
7.5385e-05 872.51
7.9154e-05 873.18
8.2923e-05 874.1
8.6692e-05 875.36
9.0462e-05 877.07
9.4231e-05 879.35
9.8e-05 882.39
0.00010177 886.37
0.00010554 891.57
0.00010931 898.28
0.00011308 906.89
0.00011685 917.82
0.00012062 931.63
0.00012438 948.93
0.00012815 970.47
0.00013192 997.15
0.00013569 1030
0.00013946 1070.3
0.00014323 1119.5
0.000147 1179.5
0.00015077 1252.3
0.00015454 1340.4
0.00015831 1447
0.00016208 1575.7
0.00016585 1730.8
0.00016962 1917.4
0.00017338 2141.4
0.00017715 2409.7
0.00018092 2729.9
0.00018469 3110.4
0.00018846 3560.1
0.00019223 4087.8
0.000196 4701.9
0.00019977 5409.4
0.00020354 6214.9
0.00020731 7119.3
0.00021108 8119.1
0.00021485 9205.2
0.00021862 10362
0.00022238 11569
0.00022615 12799
0.00022992 14020
0.00023369 15199
0.00023746 16303
0.00024123 17300
0.000245 18165
0.00024877 18876
0.00025254 19422
0.00025631 19797
0.00026008 20002
0.00026385 20046
0.00026762 19941
0.00027138 19705
0.00027515 19355
0.00027892 18909
0.00028269 18388
0.00028646 17807
0.00029023 17183
0.000294 16529
0.00029777 15859
0.00030154 15180
0.00030531 14502
0.00030908 13832
0.00031285 13174
0.00031662 12532
0.00032038 11909
0.00032415 11308
0.00032792 10729
0.00033169 10174
0.00033546 9643.9
0.00033923 9137.8
0.000343 8656
0.00034677 8198.2
0.00035054 7763.8
0.00035431 7352.3
0.00035808 6963
0.00036185 6595.2
0.00036562 6247.9
0.00036938 5920.5
0.00037315 5611.9
0.00037692 5321.4
0.00038069 5048.1
0.00038446 4791.1
0.00038823 4549.6
0.000392 4322.8
0.00039577 4109.8
0.00039954 3909.9
0.00040331 3722.3
0.00040708 3546.3
0.00041085 3381.3
0.00041462 3226.5
0.00041838 3081.4
0.00042215 2945.4
0.00042592 2817.8
0.00042969 2698.3
0.00043346 2586.1
0.00043723 2481
0.000441 2382.5
0.00044477 2290
0.00044854 2203.4
0.00045231 2122.1
0.00045608 2045.8
0.00045985 1974.2
0.00046362 1907.1
0.00046738 1844
0.00047115 1784.8
0.00047492 1729.3
0.00047869 1677.1
0.00048246 1628.1
